country,value,year
THA,4.70E+01,1962
THA,4.74E+01,1963
THA,6.51E+01,1996
THA,7.11E+01,2011
THA,7.07E+01,2010
THA,,2012
THA,6.84E+01,2005
THA,5.85E+01,1982
THA,6.02E+01,1983
THA,6.63E+01,1991
THA,6.64E+01,1990
THA,6.59E+01,1993
THA,6.62E+01,1992
THA,6.54E+01,1995
THA,6.57E+01,1994
THA,5.65E+01,1979
THA,5.59E+01,1978
THA,5.52E+01,1977
THA,5.46E+01,1976
THA,5.40E+01,1975
THA,5.34E+01,1974
THA,5.28E+01,1973
THA,5.22E+01,1972
THA,5.17E+01,1971
THA,5.11E+01,1970
THA,6.65E+01,2002
THA,6.55E+01,1999
THA,6.58E+01,2000
THA,6.61E+01,2001
THA,6.91E+01,2006
THA,6.98E+01,2007
THA,6.78E+01,2004
THA,6.52E+01,1998
THA,7.01E+01,2008
THA,7.04E+01,2009
TUR,7.21E+01,2003
TUR,6.60E+01,1997
TUR,5.95E+01,1988
TUR,6.01E+01,1989
TUR,5.81E+01,1986
TUR,5.88E+01,1987
TUR,5.65E+01,1984
TUR,5.73E+01,1985
TUR,4.42E+01,1968
TUR,4.49E+01,1969
TUR,5.34E+01,1980
TUR,5.42E+01,1981
TUR,4.02E+01,1964
TUR,4.13E+01,1965
TUR,4.24E+01,1966
TUR,4.34E+01,1967
TUR,3.60E+01,1960
TUR,3.70E+01,1961
TUR,3.80E+01,1962
TUR,3.91E+01,1963
TUR,6.52E+01,1996
TUR,7.67E+01,2011
TUR,7.62E+01,2010
TUR,,2012
TUR,7.33E+01,2005
TUR,5.50E+01,1982
TUR,5.57E+01,1983
TUR,6.14E+01,1991
TUR,6.08E+01,1990
TUR,6.29E+01,1993
TUR,6.21E+01,1992
TUR,6.44E+01,1995
TUR,6.37E+01,1994
TUR,5.27E+01,1979
TUR,5.19E+01,1978
TUR,5.11E+01,1977
TUR,5.03E+01,1976
TUR,4.95E+01,1975
TUR,4.87E+01,1974
TUR,4.79E+01,1973
TUR,4.71E+01,1972
TUR,4.64E+01,1971
TUR,4.56E+01,1970
TUR,7.15E+01,2002
TUR,6.82E+01,1999
TUR,6.93E+01,2000
TUR,7.04E+01,2001
