indicator,value,year
SPURBTOTLINZS,10.38961039,1976
SPURBGROW,25.41436464,1976
NYADJDNGYCD,5.037735743,1977
NYADJDMINCD,1.573041131,1977
SPADOTFRT,78.32167832,1977
SPPOPDPND,91.20521173,1977
SPPOPDPNDOL,14.58333333,1977
SPPOPDPNDYG,95.29780564,1977
SPDYNCBRTIN,72.54901961,1977
AGPRDCROPXD,43.96272662,1977
SPDYNCDRTIN,43.23144105,1977
SPDYNTFRTIN,70.24128686,1977
AGPRDFOODXD,31.40157794,1977
AGLNDTOTLK2,1,1977
SPDYNLE00FEIN,50.98039216,1977
SPDYNLE00MAIN,44.34782609,1977
SPDYNLE00IN,48.12030075,1977
AGPRDLVSKXD,19.40056961,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,25.30120482,1977
SPPOP0014TOZS,97.6,1977
SPPOP1564TOZS,7.339449541,1977
SPPOP65UPTOZS,3.555555556,1977
ENPOPDNST,25.30619473,1977
SPPOPGROW,50,1977
ENURBLCTY,17.12062257,1977
ENURBLCTYURZS,65.78947368,1977
SPPOPTOTLFEZS,13.33333333,1977
SEPRMDURS,1,1977
SEPRMAGES,0,1977
SPRURTOTL,41.47325933,1977
SPRURTOTLZS,89.61038961,1977
SESECDURS,1,1977
SESECAGES,0,1977
AGSRFTOTLK2,1,1977
SPDYNTO65FEZS,51.32075472,1977
SPDYNTO65MAZS,41.4507772,1977
ITMLTMAIN,13.63636364,1977
ITMLTMAINP2,12.81755196,1977
SPURBTOTL,18.41992271,1977
SPURBTOTLINZS,10.38961039,1977
SPURBGROW,22.6519337,1977
NYADJDNGYCD,5.572326939,1978
NYADJDMINCD,0.994162207,1978
SPADOTFRT,81.81818182,1978
SPPOPDPND,90.22801303,1978
SPPOPDPNDOL,12.5,1978
SPPOPDPNDYG,94.67084639,1978
SPDYNCBRTIN,70.58823529,1978
